11336,Low Fat Cocoa Cookies,2.75,1,2,109,NA,NA,NA
11337,Triple Fudge Brownies,4.05263137817383,9,51,193,NA,NA,NA
11338,Wheat Germ Drop Cookies,3.36842107772827,0,14,176,NA,NA,NA
11339,Butter Whip Frosting,3.68181824684143,5,21,118,NA,NA,NA
11340,Brown Sugar Chocolate Crackle Cookies,4.38709688186646,5,28,161,NA,NA,NA
11341,Scottish Shortbread IV,4.55116701126099,252,470,256,NA,NA,NA
11343,Super Rich Brownies,3.4375,1,12,363,NA,NA,NA
11344,Oatmeal Pudding Cookies,4.32173919677734,19,106,89,15M,12M,50M
11345,Cool Whip Cookies,4.26637554168701,71,200,177,NA,NA,NA
11346,Seashell Sandies,4.5,5,4,274,NA,NA,NA
11347,Applesauce Squares,4.23529434204102,7,29,246,NA,NA,NA
11348,Oatmeal Icebox Cookies,3.5,1,2,285,NA,NA,NA
11349,No Sugar Added Cookies,4.05882358551025,16,32,483,NA,NA,NA
11350,Madeleines II,4.60233926773071,100,137,148,NA,NA,NA
11351,Good-As-Grandma's Sugar Cookies,3.28571438789368,1,24,107,NA,NA,NA
11352,Three Ingredient Peanut Butter Cookies,4.39917707443237,2K,857,394,NA,NA,NA
11353,No Roll Sugar Cookies,4.58720922470093,88,138,192,NA,NA,NA
11354,Pumpkin Gobs,4.078125,24,60,303,NA,NA,NA
11355,Raggedy Ann Cookies,4.64705896377563,4,14,84,NA,NA,NA
11356,Dream Bars I,4,1,5,147,NA,NA,NA
11357,Banny's Southern Cream Cookies,4.5,1,9,128,NA,NA,NA
11358,Czechoslovakian Cookies,4.38461542129517,19,24,384,NA,NA,NA
11359,Butternut Balls II,1,0,0,213,NA,NA,NA
11360,Meltaways,5,0,1,144,NA,NA,NA
11361,Ricotta Cheese Cookies,4.51937961578369,119,113,180,NA,NA,NA
11362,Peanut Butter Honey Balls,4.192307472229,5,21,173,NA,NA,NA
11363,Chocolate Mint Dessert Brownies,4.44014072418213,173,227,286,15M,30M,2H5M
11364,Crunch Bar,4.6875,12,81,253,NA,NA,NA
11366,Hermits with Wine,4.59999990463257,2,5,338,NA,NA,NA
11367,Nutmeg Logs,4.2857141494751,3,6,110,NA,NA,NA
11369,Creme de Menthe Bars,4.59574460983276,20,41,327,NA,NA,NA
11370,Melt In Your Mouth Cookies III,4.25,7,11,167,NA,NA,NA
11371,Scotch Shortbread II,4.40000009536743,12,10,81,NA,NA,NA
11372,Bourbon Balls II,4.44642877578735,55,46,50,NA,NA,NA
11373,Thumbprint Cookies IV,4.30303049087524,10,27,259,NA,NA,NA
11374,Black and White Pinwheels,3.5652174949646,1,20,116,NA,NA,NA
11375,Brownies To Die For,4.10465097427368,16,75,174,15M,35M,50M
11377,Butter Pecan Rounds,4.59375,8,28,215,NA,NA,NA
11378,Mound Bars,4.51006698608398,98,234,219,NA,NA,NA
11379,Sugared Black Raspberry Tea Cookies,4.50632905960083,19,64,88,30M,15M,45M
11380,Crunchy Peanut Butter Swirl Brownies,4.26315784454346,1,32,139,NA,NA,NA
11381,Pudding Cookies II,4.0625,1,14,83,NA,NA,NA
11383,Paydirt Peanut Butter Cookies,4.65116262435913,6,37,NA,NA,NA,NA
11384,Lemon Curd Bars,4.58333349227905,34,118,121,NA,NA,NA
11385,Petticoat Tails,4.80000019073486,4,5,45,NA,NA,NA
11386,Banana Bread Cookies,4.3640775680542,42,176,120,20M,15M,1H
11387,Lemon Snowflake Cookies,4.51162767410278,16,76,52,NA,NA,NA
11388,Raspberry Chocolate Bars,4.18367338180542,2,38,72,NA,NA,NA
11389,Lori's Crunchy Peanut Butter-Fudge Sandwiches,4.58333349227905,0,10,285,15M,10M,1H25M
11390,Mother's Pecan Squares,3.83333325386047,1,6,218,NA,NA,NA
11391,Easy Walnut Raisin Biscotti,4.66666650772095,6,29,266,NA,NA,NA
11392,Orange White Chocolate Chip Beltane Cookies,4.44736862182617,8,33,281,NA,NA,NA
11393,Irish Shamrock Cookies,3.68421053886414,7,32,310,NA,NA,NA
11394,Elena's Cookies,4.42857122421265,2,13,237,NA,NA,NA
11395,Banana Cookies,4,32,47,174,5M,10M,15M
11396,Carolina Delights,4.37037038803101,1,17,69,NA,NA,NA
11397,Fresh Strawberry Pecan Cookies,3.0625,2,15,108,20M,15M,35M
11398,Mable's Potato Cookies,3.79999995231628,1,15,296,NA,NA,NA
11399,Blackberry Yummies,4.1860466003418,2,36,123,NA,NA,NA
11400,Chocolate Puffed Wheat Squares,3.52577328681946,40,77,89,15M,NA,45M
11401,Dixie Sugar Cookies,4.2857141494751,1,23,57,NA,NA,NA
11402,Honey Nutters,4.43333339691162,6,24,166,20M,NA,20M
11403,Honeybee Cookies,4.23376607894897,6,68,70,NA,NA,NA
11404,Tayglach,3,0,2,159,NA,NA,NA
11405,Kletskopjes,2.22222232818604,2,6,233,NA,NA,NA
11407,Sour Cream Cookies II,4.47826099395752,0,20,352,NA,NA,NA
11408,Apricot Cookies,4.28000020980835,5,21,202,NA,NA,NA
11409,Mommy's Loving Care Cookies,4.5625,5,11,167,NA,NA,NA
11410,Icing for Sour Cream Cookies,4.3125,4,27,29,NA,NA,NA
11412,Pinka Butter Cookies,4.19999980926514,0,10,470,NA,NA,NA
11413,Clark Bars,4.59016370773315,23,51,450,NA,NA,NA
11414,Mandelbrot,3.5,0,13,124,NA,NA,NA
11415,Easy Rugalech,2.90909099578857,2,7,185,20M,12M,32M
11417,Choco-Raspberry Bars,4.44000005722046,2,20,530,NA,NA,NA
11418,Pumpkin Pie Bars,4.35779809951782,36,95,188,NA,NA,NA
11419,Marshmallow Brownies,4.37864065170288,18,84,448,NA,NA,NA
11420,Orange Drop Cookies II,3.97058820724487,28,85,221,NA,NA,NA
11421,Crescent Cake Cookies,4.44117641448975,13,28,416,NA,NA,NA
11422,Peaches and Cream Cookies,3.48000001907349,5,21,212,NA,NA,NA
11423,Fudge Puddles,4.73870325088501,145,409,273,NA,NA,NA
11424,Coffee Chocolate Chip Cookies,4.38541650772095,24,70,112,NA,NA,NA
11425,Frosted Apricot Cookies,3.375,0,7,203,NA,NA,NA
11426,Apricot Cookie Frosting,4.66666650772095,0,6,63,NA,NA,NA
11428,Egg-Free Bonbon Cookies,4.1538462638855,0,12,273,NA,NA,NA
11429,Brownie cookies,3.99186992645264,64,103,405,NA,NA,NA
11430,Frosted Chocolate Cookies,3.33333325386047,0,6,80,NA,NA,NA
11431,Chocolate Frosting II,4,5,14,54,NA,NA,NA
11432,Twisty Cookies,4.54545450210571,4,7,207,NA,NA,NA
11434,Honeycomb Stix,3.25,0,4,76,NA,NA,NA
11436,Choc-Oat-PB Bars,4.41860485076904,8,36,299,NA,NA,NA
11437,Double Chocolate Crumble Bars,4.47916650772095,43,42,396,NA,NA,NA
11439,No Bake Cow Pies,4.42857122421265,9,7,196,NA,NA,NA
11440,Blueberry Cookies,4.40322589874268,51,55,252,NA,NA,NA
11441,Gluten-Free Peanut Butter Cookies,4.51798582077026,97,231,513,30M,12M,52M
11443,Sweet Sourdough Cookies,4.31034469604492,6,28,236,NA,NA,NA
11444,Pecochoc Cookies,4,1,3,148,NA,NA,NA
11445,Texas Brownies I,4.11999988555908,2,20,121,20M,35M,55M
11447,Coconut Chews,3.96774196624756,4,26,69,NA,NA,NA
11448,Noel Crisps,4.5789475440979,1,19,191,NA,NA,NA
11449,Elephant Ears,3.04545450210571,6,19,779,NA,NA,NA
11450,Nutty Crispy Sugar Cookies,4.57446813583374,5,39,136,20M,12M,1H10M
11451,Sesame Raisin Cookies,3.71428561210632,0,7,238,NA,NA,NA
11453,Great Grandma Candy's Cookie,4,0,2,227,NA,NA,NA
11454,Dangerously Delicious Dates,2,0,5,286,NA,NA,NA
11456,Truffle Cookies,2,0,7,284,NA,NA,NA
11457,Chocolate Icing,4.23076915740967,9,20,52,NA,NA,NA
11458,Lemon Pie Bars,4.52957725524902,482,559,136,NA,NA,NA
11459,Rum Sugar Cookies,4,5,29,82,20M,9M,2H30M
11460,Rum Flavored Icing,4.46666669845581,1,8,49,NA,NA,NA
11462,Butterscotch Apple Cookies,4.24137926101685,9,50,369,NA,NA,NA
11463,Lemon Whippersnappers,4.22916650772095,14,76,164,NA,NA,NA
11464,Apple Cinnamon Oatmeal Cookie,3.73333334922791,2,13,101,NA,NA,NA
11465,Old Fashioned Coconut Drops,4.38461542129517,3,11,250,NA,NA,NA
11466,Ultimate Maple Snickerdoodles,4.55362319946289,50,277,91,15M,10M,35M
11467,Crunchy Date Rounds,4.875,3,6,391,NA,NA,NA
11468,Watermelon Cookie,4.38461542129517,7,22,223,NA,NA,NA
11469,Nebraska Raisin Bars,4.19999980926514,0,4,152,NA,NA,NA
11471,Banana Drops,3.5625,7,26,52,NA,NA,NA
11472,Jo's Brownie Mix in a Jar,3.66666674613953,2,9,510,NA,NA,NA
11474,Fruit Oatmeal Cookie Bars,4.307692527771,11,79,289,NA,NA,NA
11475,Coconutty Fruit Bars,3,4,1,186,NA,NA,NA
11476,Swedish Ice Box Cookies,4.75,3,3,91,NA,NA,NA
11477,Munn Cookies,4.5,20,24,141,20M,12M,1H17M
11478,Pfeffernusse III,4.22222232818604,2,16,168,NA,NA,NA
11479,Sweet Persimmon Fireside Cookies,3.5,1,4,189,NA,NA,NA
11480,Tri-Level Brownies,3.86666655540466,1,13,284,NA,NA,NA
11481,Scarlett's Best Ever Sugar Cookies,4.39153432846069,6,155,80,16M,10M,45M
11483,Chewy Strawberry Oatmeal Cookie Crumble,3,0,8,562,NA,NA,NA
11484,Krusczyki,4.5,1,5,504,NA,NA,NA
11485,Soft Apple Butter Delights,3.8461537361145,3,10,113,NA,NA,NA
11486,Swedish Dream Cookies,4.55555534362793,1,9,140,NA,NA,NA
11487,Hungarian Coconut Balls,3.55555558204651,1,9,71,10M,NA,10M
11488,Cherry Poppyseed Twinks,4.47142839431763,9,59,121,25M,15M,1H
11489,Bones of the Dead,3.45000004768372,0,19,88,30M,10M,1Day40M
11490,Dutch Letter Cookies,4.68181800842285,5,20,343,NA,NA,NA
11492,Poppy Seed Cookies III,4.40000009536743,0,3,211,NA,NA,NA
11493,Special Cereal Bars I,4.53731346130371,13,55,292,NA,NA,NA
11494,Rum Glazed Raisin Bars,4.19999980926514,0,5,75,NA,NA,NA
11495,Oatmeal Shortbread Cookies,3.96428561210632,10,26,185,NA,NA,NA
11496,Cherry Cookies,2.5,0,3,186,NA,NA,NA
11497,Caramel Apple Bars II,4.25806474685669,51,76,141,NA,NA,NA
11498,Peanut Butter Tandy Bars,3.70000004768372,0,8,230,NA,NA,NA
11499,White Russian Brownies,4.02702713012695,5,30,431,NA,NA,NA
11500,Swedish Angel Crisps,4.77777767181396,11,46,87,NA,NA,NA
11502,Donna's Spanish Bars,4.25,3,6,267,NA,NA,NA
11503,Watermelon Cookies II,4.33333349227905,7,6,110,NA,NA,NA
11504,Chewy Peanut Butter Brownies,4.40099000930786,246,659,177,15M,25M,40M
11506,Banana Date Bars,4.25,2,26,213,5M,10M,15M
11507,Christmas Stars,4.38461542129517,23,75,158,30M,15M,4H45M
11508,Frosted Orange Chippers,4.2857141494751,2,6,198,NA,NA,NA
11509,Favorite Black Walnut Cookies,4.4347825050354,21,21,230,NA,NA,NA
11510,Lemon Yummies,3.88235282897949,5,15,109,NA,NA,NA
11511,Chocolate Pixies,4.4642858505249,18,23,161,NA,NA,NA
11512,Sugar Free Sour Cream Linzer Cookies,4.03999996185303,3,20,192,NA,NA,NA
11513,Chocolate Chip Cookies (Gluten Free),4.42780733108521,79,166,288,NA,NA,NA
11514,Whole Wheat Cut Out Cookies,4.06896543502808,2,25,363,NA,NA,NA
11515,Mocha Mint Cheesecake Brownies,3.66666674613953,1,9,117,NA,NA,NA
11516,Icelandic Pepper Cookies,4.17647075653076,7,41,289,NA,NA,NA
11517,Amaretti,4.5595235824585,43,69,266,NA,NA,NA
11518,Cornmeal Sugar Cookies,4.40000009536743,2,5,261,NA,NA,NA
11519,Upside Down Cookies,4.33333349227905,1,6,531,NA,NA,NA
11520,The Whole Jar of Peanut Butter Cookies,4.68772792816162,131,678,272,NA,NA,NA
11521,Tiger Cookies,3.58823537826538,0,14,163,NA,NA,NA
11522,Peppermint Patty Surprise,4.14285707473755,1,41,172,25M,12M,1H
11523,Aurilla's Anise Biscuit Mix Cookies,1.5,0,2,196,NA,NA,NA
11524,Orange Almond Biscotti II,4.60416650772095,15,84,219,NA,NA,NA
11525,Cinnamon Hazelnut Biscotti,4.69856452941895,53,344,138,25M,40M,1H35M
115252,Chewy Chocolate Cookies,0,0,0,67,NA,NA,1H30M
11526,Zebra Cookies,4.44999980926514,8,18,214,NA,NA,NA
11527,Sonya Henie,3.75,0,4,130,NA,NA,NA
11528,Pizzelles IV,4.72222232818604,9,16,158,NA,NA,NA
11529,Mom's Cookie Recipe,4,2,4,380,NA,NA,NA
11530,Chocolate Chip Monster Pops,3.83333325386047,1,5,362,NA,NA,NA
11531,Flaky Cinnamon Cookies,3.27272725105286,3,9,165,NA,NA,NA
11532,Peanut Butter Tarts,4.25,4,4,639,NA,NA,NA
11533,Wainachsrollen,4.692307472229,1,10,360,NA,NA,NA
11534,Scandinavian Almond Bars,4.73831796646118,68,84,68,10M,10M,30M
11535,Double Batch Caramel Brownies,3,1,3,690,NA,NA,NA
11536,Candied Fruit Biscotti,4.4375,11,28,162,NA,NA,NA
11537,Spice Cookies with Crystallized Ginger,4.64814805984497,6,45,174,NA,NA,NA
11538,Chocolate Dipped Orange Biscotti,4.11494255065918,12,69,184,25M,50M,1H15M
11539,Cookie Pops,4,0,12,245,NA,NA,NA
11540,Vanilla Wafers III,3.33333325386047,0,5,147,NA,NA,NA
11541,Sugarless Health Cookies,4,0,2,70,NA,NA,NA
11542,Butterscotch Brownies in a Jar,4.39130449295044,5,17,139,20M,NA,20M
11543,Munchy Crunchy Cookies,4.46666669845581,0,12,84,20M,NA,20M
11544,Schweine Ohren (Pig's Ears),4.25,35,18,322,NA,NA,NA
11545,Cinnamon Toffee Bars,3.44444441795349,0,7,199,NA,NA,NA
11547,Chocolate Rainbow Cookie Bars,4.5,0,5,294,NA,NA,NA
11548,Sandbakelser,3.5,0,2,114,NA,NA,NA
11549,Plum Jam Cookies,4,1,6,197,NA,NA,NA
11550,Austrian Jam Cookies,3.91666674613953,9,61,88,NA,NA,NA
11551,Sandbakelser I,5,2,2,162,NA,NA,NA
11552,Old English Cookies,3.40000009536743,3,15,377,NA,NA,NA
11553,Zucchini-Coconut Cookie Bars,4.36781597137451,35,71,109,20M,40M,1H
11554,Joe Louis,3.25,1,4,391,10M,15M,30M
11555,Toffee Pie Bars,4.48275852203369,14,22,374,15M,10M,55M
11556,Christmas Fruit Cookies,3,0,2,298,NA,NA,NA
11557,Christine's Coffee Liqueur Cookies,4.18181800842285,2,6,169,15M,25M,45M
11558,Cherry Chip Cookies II,4.09999990463257,3,8,400,NA,NA,NA
11559,Filled Strudel Cookies,3,0,4,391,NA,NA,NA
11560,Rosie's Raisin Rhapsody,0,0,0,165,NA,NA,NA
11561,Hawaiian Tarts,4.60344839096069,20,46,131,NA,NA,NA
11562,Southern Creams,4.80000019073486,0,4,320,NA,NA,NA
11563,Vanilla Crispies,4.64285707473755,10,21,99,NA,NA,NA
11564,Coconut Buttons,3.83333325386047,0,5,123,NA,NA,NA
11565,Chocolate Oatmeal Hermits,4.42857122421265,0,6,348,NA,NA,NA
11566,Snow Flakes,4.45023679733276,14,182,58,20M,10M,1H
11567,Pasteles - Argentinean Caramel Filled Crescents,4.1904764175415,4,14,185,NA,NA,NA
11568,Classic Cup Christmas Cookies,3.66666674613953,0,4,427,NA,NA,NA
11569,Lemon Meltaways,3.90909099578857,17,50,62,20M,12M,3H20M
11570,Amazing Gluten-Free Layer Bars,4.13580226898193,106,67,185,10M,20M,1H
11571,Master Cookie Mix,4.34782600402832,2,16,184,NA,NA,NA
11572,Caramel Fudge Squares,3.57692313194275,24,23,168,NA,NA,NA
11573,Brysell Cookies,2,5,5,305,NA,NA,NA
11574,Disappearing Marshmallow Brownies,4.33552646636963,278,239,179,20M,20M,40M
11575,Egg-Free Meltaways,1.75,4,4,278,NA,NA,NA
11576,Brown Eyed Susans,3.66666674613953,5,6,365,NA,NA,NA
11577,Lighter Snickerdoodles,4.37234020233154,85,75,142,20M,10M,1H50M
11578,Grandma's Oatmeal Cookies,3.88235282897949,29,26,189,NA,NA,NA
11579,Peanut Brittle Cookies,3,3,3,244,NA,NA,NA
11580,Norwegian Pfeffernerse,3.75,4,4,257,NA,NA,NA
11581,Anise Walnut Biscotti,4.83333349227905,24,16,145,20M,25M,1H10M
11582,Bunny Cookies,4.2857141494751,28,24,86,NA,NA,NA
11583,Cookie Paints,2.875,8,8,4,NA,NA,NA
11584,Cookie That Thinks It's a Brownie,3.48387098312378,28,26,159,NA,NA,NA
11585,Texas Brownies II,4.30303049087524,36,28,766,15M,20M,1H
11586,Egg-Free Low-Fat Oatmeal Cookies,3.77697849273682,271,245,77,NA,NA,NA
11588,Aunt Gail's Oatmeal Lace Cookies,4.55000019073486,114,101,72,NA,NA,NA
11589,Peanut Butter Oatmeal Cookies II,4.27272748947144,41,29,329,NA,NA,NA
11590,Springerle V,4.57142877578735,16,12,67,NA,NA,NA
11591,Texas Lizzies,4.23076915740967,13,13,165,15M,10M,30M
11592,Toffee Bars III,4.0625,31,29,116,NA,NA,NA
11593,Italian Biscotti,4.62814092636108,212,174,275,NA,NA,NA
11594,Chocolate Chip Cookies for Special Diets,4.27472543716431,99,76,60,15M,12M,50M
11595,Waffle Cookies I,3.875,11,7,317,NA,NA,NA
11596,Spiced Cutouts,4.5625,15,13,83,NA,NA,NA
11597,Snickerdoodle Mix in a Jar,4.703125,65,53,67,15M,NA,15M
11598,Apricot Fold-Ups,4.14285707473755,7,6,109,NA,NA,NA
11599,Sugar Free Spice Cookie,3.77777767181396,8,8,89,NA,NA,NA
11600,Pepparkakor II,4.44186067581177,35,32,127,NA,NA,NA
11601,Soft Molasses Cookies IV,4,5,4,194,NA,NA,NA
11603,Sugar Cookies XI,3.85714292526245,9,5,270,NA,NA,NA
11604,Honey Drops,4.40000009536743,5,5,112,NA,NA,NA
11605,Luscious Lemon Snaps,3.75,110,101,159,NA,NA,NA
11606,Hazelnut Melting Moments,4.14285707473755,31,27,223,NA,NA,NA
11607,Raisin Puffs,4.78723382949829,49,41,74,NA,NA,NA
11608,Eggnog Cookies I,4.25531911849976,55,37,135,NA,NA,NA
11609,Magic Walnut Cookies,3.58333325386047,12,11,133,NA,NA,NA
11610,Gingerbread Bears,4.15789461135864,20,15,263,NA,NA,NA
11611,Cherry Icebox Cookies,3.52631568908691,20,19,238,NA,NA,NA
11612,Crispy Golden Macaroons,2,4,3,96,NA,NA,NA
11613,Applesauce Cookies I,3.85294127464294,32,30,173,NA,NA,NA
11615,Chrusciki I,4.8461537361145,21,12,256,1H,30M,1H30M
11616,Whoopie Pies V,2.22222232818604,15,15,192,NA,NA,NA
11618,Pumpkin Cookies I,4.52400016784668,236,206,115,15M,10M,35M
11619,Skillet Cookies II,4.59999990463257,5,5,215,NA,NA,NA
11620,Oatmeal Raisin Cookies IV,4.54116344451904,1K,774,178,NA,NA,NA
11621,Oatmeal Raisin Cookies V,3.68181824684143,31,19,193,NA,NA,NA
11622,Pumpkin Raisin Cookies,4.44000005722046,35,22,688,NA,NA,NA
11623,Grandma's Chew Bread,4.44444465637207,22,13,205,NA,NA,NA
11624,Snickerdoodles I,4.67957735061646,1K,688,125,15M,10M,30M
11625,Moonbeams,4.42307710647583,24,24,106,NA,NA,NA
11626,Nitey Night Cookies,4.25,35,33,362,NA,NA,NA
11627,Chocolate Chip Dream,4.59999990463257,24,23,168,NA,NA,NA
11628,Black Gold,4,8,7,137,NA,NA,NA
11629,Date and Nut Bars,4.70588254928589,27,14,301,NA,NA,NA
11630,Yum Yum Squares,3.26666665077209,15,15,164,NA,NA,NA
11631,Iowa City Oatmeal Cookies,4.36666679382324,30,26,208,NA,NA,NA
11632,Almond Yummies,2.20000004768372,5,5,147,NA,NA,NA
11633,Rocky Roads,4.5,11,10,97,NA,NA,NA
11634,Spice Bars,4.39130449295044,21,16,148,15M,30M,45M
11635,Pumpkin Roll-Out Cookies,3.01449275016785,69,63,155,NA,NA,NA
11636,Sesame Crisps,3.5,8,8,43,10M,10M,25M
11637,Christmas Pastels,3.81818175315857,23,17,75,NA,NA,NA
11639,Pfefferneuse (Peppernuts),4,5,3,133,NA,NA,NA
11640,Chocolate Thumbprints II,4.02173900604248,33,33,215,NA,NA,NA
11641,Crescent Cookies,4.1304349899292,28,18,94,NA,NA,NA
11642,Old Fashioned Tea Cakes II,4,10,8,160,NA,NA,NA
11643,Orange Spiced Krumkake,5,2,2,85,NA,NA,NA
11644,Laura's Tahini Cookies,3.88888883590698,6,6,329,NA,NA,NA
11646,Paul's Pumpkin Bars,4.71541500091553,1K,988,279,15M,30M,45M
11647,Almond Puff,4.15000009536743,49,34,166,NA,NA,NA
11648,Scotch Cake Cookies,3.20000004768372,4,4,46,NA,NA,NA
11649,Easy Chocolate Crackled Cookies,4.46564865112305,161,103,159,NA,NA,NA
11650,Pumpkin Bars III,4.55555534362793,45,30,127,NA,NA,NA
11651,Grandma's Sugar Cookies,4,4,4,271,NA,NA,NA
11652,My Nancy's Pizzelles,4.875,8,8,135,10M,10M,20M
11653,Peanut Butter Fudge II,4.26315784454346,22,17,466,NA,NA,NA
11654,Mary Mazzie's Anise Cookies,4.59999990463257,21,15,290,NA,NA,NA
11655,Apricot and White Chip Cookies with Almonds,4.5,27,27,310,NA,NA,NA
11656,Can't Tell They're Low-fat Brownies,3.81645560264587,160,139,64,10M,30M,40M
11657,Ginger Snaps IV,4.25,10,7,113,NA,NA,NA
11658,Chocolate Spice Cookies,3,4,4,87,NA,NA,NA
11659,Marmalade Chews,3.75,4,4,224,NA,NA,NA
11660,Pink Icing Cookies,4.5,34,27,245,15M,10M,25M
11661,Butter Nut Balls,3,4,4,191,NA,NA,NA
11662,Peanut Butter Balls VI,3,6,6,208,NA,NA,NA
11663,Kourambiedes III,3.79999995231628,7,5,209,NA,NA,NA
126517,Chocolate Peanut Butter Chip Cookies,4.33333349227905,6,4,118,NA,NA,NA
127503,Gluten-Free Fudge Brownies,4.01785707473755,67,53,228,15M,45M,1H
130633,Steph's Bourbon Balls,4.22222232818604,22,16,272,30M,NA,40M
130736,Ultimate High Altitude Chocolate Chip Cookies,4.48360633850098,285,217,122,10M,15M,25M
130883,Pfefferkuchen,4.4375,21,15,86,1H,20M,1H20M
131924,Peruvian Alfajores,3.57142853736877,28,20,229,20M,15M,3H35M
132047,Almond Sticks or Rings,3,2,2,167,20M,10M,1H30M
132195,Super Duper Chocolate Cookies,4.51999998092651,81,64,104,20M,15M,3H35M
132445,Swiss Hazelnut Taler,4,2,2,30,1H,10M,1H10M
132506,Poinsettia Cookies,4,19,14,89,45M,10M,1H25M
132705,Orange Meltaway Cookies,4.14285707473755,11,10,80,30M,30M,1H30M
132817,Polish Galicyjskie Cookies,4.66666650772095,2,2,103,15M,30M,45M
133152,Rogaliki Holiday Cookies,4.66666650772095,3,3,125,40M,20M,1H
133159,Whiskey Chruscik,0,0,0,79,20M,20M,1H40M
13564,Pecan Pie Bars I,4.6679105758667,714,432,233,20M,45M,1H5M
136651,Fantasio Bars,4.375,18,14,368,10M,25M,55M
13774,Pumpkin Cookies I,4.40000009536743,160,142,145,NA,NA,NA
13809,Soft Pumpkin Cookies,3.25,47,39,192,NA,NA,NA
13810,Molasses Sugar Cookies,4.68235301971436,97,72,71,NA,NA,NA
13836,Yumkins,3.90000009536743,9,9,318,NA,NA,NA
13844,Best Ever Sugar Cookies,3.40000009536743,21,16,106,NA,NA,NA
13845,Pumpkin Cookies II,4.1698112487793,58,50,200,NA,NA,NA
139189,Irish Cream Sugar Cookies,3.65000009536743,39,32,108,30M,6M,2H36M
139336,Chocolate Earl Grey Cookies,4.37142848968506,33,33,100,15M,8M,23M
140413,Lebanese Easter Cookies,3.75,4,1,289,2H,10M,10H10M
140717,Chewy Whole Wheat Peanut Butter Brownies,4.34782600402832,43,35,222,20M,35M,55M
140908,Midnight Gingersnaps,3.63157892227173,19,18,42,20M,15M,1H5M
14095,Tofu Fudge Mocha Bars,4.07142877578735,48,48,117,5M,10M,15M
142457,Almondy Warmth Cookies,4.375,6,6,328,10M,14M,24M
142955,Fresh Strawberry-Oatmeal Cookies,3.19607853889465,59,49,76,20M,8M,28M
142964,Eggless Chocolate Peanut Butter Cookies,4.48275852203369,101,76,151,20M,11M,31M
143012,Easy Lemon Bars for Junior Chefs,3.57142853736877,52,39,185,5M,20M,25M
143055,Broiler S'mores,4.95652151107788,48,34,208,5M,3M,8M
143219,Raspberry Squares for Junior Chefs,4,5,5,557,30M,30M,1H
143255,Frozen Chocolate Chip Cookie Dough Balls,4.27310943603516,247,185,238,15M,NA,2H15M
143467,Spumoni Chocolate Chip Cookies,4.65822792053223,106,65,247,20M,10M,30M
143535,S'mores Cookies,4.25,4,4,226,10M,15M,25M
143667,Brooke's Best Bombshell Brownies,4.61996603012085,5K,3212,248,15M,35M,50M
144059,Jumbo Breakfast Cookies,4.23571443557739,131,111,325,10M,12M,22M
14547,Rich S'mores,4.92857122421265,11,11,358,10M,5M,17M
145520,Orange Cardamom Krumkake,4.7142858505249,8,7,79,15M,45M,1H
146272,Chocolate Chip Cookies Lite,3.61870503425598,144,127,64,15M,NA,23M
146401,Persimmon Raisin Cookies,4.8095235824585,33,21,148,20M,12M,32M
146793,Irish Cream Brownies,4.48958349227905,80,75,276,20M,30M,1H20M
146819,Spooky Witches' Fingers,4.4773006439209,809,676,68,35M,20M,1H15M
147068,Danish Peppernut Christmas Cookies (Pebernodder),4.22727251052856,21,18,19,20M,10M,30M
148048,Dutch Boterkoek,4.33333349227905,8,1,236,15M,35M,1H50M
148349,Cranberry Oatmeal Bars,3.86111116409302,41,32,225,15M,13M,28M
148481,Almond Cookies (Dim Sum Variety),4.86666679382324,44,24,173,20M,15M,35M
149064,Kellogg's Chocolate Scotcheroos,4.65271949768066,206,167,NA,20M,NA,20M
149270,Mailaenderli,4.625,11,6,105,50M,20M,2H10M
149271,Chrabeli (Swiss Anise Crescent Cookies),2.5,2,2,68,25M,15M,18Days40M
149274,Totenbeinli (Swiss Hazelnut 'Legs'),3.5,4,4,85,20M,15M,35M
14952,Ally's Chocolate Chip Cookies,3.46236562728882,83,76,478,NA,NA,NA
14953,All That's Good Cookies,2.33333325386047,12,12,375,NA,NA,NA
149837,Molasses Carob Chip Cookies,4.25,15,12,130,20M,7M,27M
149841,Cranberry Cinnamon Cookies,4,18,14,86,15M,10M,1H25M
14987,Cinnamon Sugar Cookies,4.31538438796997,171,101,45,25M,15M,4H45M
14988,Molasses Cookies IV,3.42857146263123,6,6,404,NA,NA,NA
14992,Adam's Dirt Cookies,4.27848100662231,128,123,95,10M,20M,1H30M
14995,Chocolate Covered Orange Balls,4.11267614364624,64,61,495,NA,NA,NA
14998,Oatmeal Raisin Cookies VI,4.50689649581909,312,241,206,NA,NA,NA
15002,Banana Oatmeal Cookies I,4.07881784439087,235,183,216,5M,10M,15M
15004,Award Winning Soft Chocolate Chip Cookies,4.65410661697388,10K,8146,177,15M,12M,1H40M
15008,Easy Biscotti - Anisette Toast,4.07142877578735,16,13,415,NA,NA,NA
150123,Traditional Springerle,4.6875,24,15,75,10M,25M,8H35M
150290,Cowgirl Cookies,4.70833349227905,24,20,171,20M,15M,38M
150328,Pumpkin Funnel Cakes,4.375,24,23,542,15M,15M,30M
